NAICS,LineItems,Value,Percent,ReportID,Industry
551112,Accounts Receivables,20374.2,8%,Assets,Offices of Other Holding Companies
551112,Inventories,5821.2,2%,Assets,Offices of Other Holding Companies
551112,Other Current Assets,29899.8,11%,Assets,Offices of Other Holding Companies
551112,Total Current Assets,131770.8,50%,Assets,Offices of Other Holding Companies
551112,Fixed Assets,79115.4,30%,Assets,Offices of Other Holding Companies
551112,Intangibles,17199,7%,Assets,Offices of Other Holding Companies
551112,Other Non-Current Assets,36514.8,14%,Assets,Offices of Other Holding Companies
551112,Total Assets,264600,100%,Assets,Offices of Other Holding Companies
551112,Short Term Debt,30958.2,12%,Liabilities & Equity,Offices of Other Holding Companies
551112,Accounts Payable,13759.2,5%,Liabilities & Equity,Offices of Other Holding Companies
551112,Other Current Liabilities,81232.2,31%,Liabilities & Equity,Offices of Other Holding Companies
551112,Total Current Liabilities,137327.4,52%,Liabilities & Equity,Offices of Other Holding Companies
551112,Long Term Debt,112455,43%,Liabilities & Equity,Offices of Other Holding Companies
551112,Other Non-Current Liabilities,25137,10%,Liabilities & Equity,Offices of Other Holding Companies
551112,Net Worth,-10319.4,-4%,Liabilities & Equity,Offices of Other Holding Companies
551112,Total Liabilities & Equity,264600,100%,Liabilities & Equity,Offices of Other Holding Companies
551114,Cash,457502.4,11%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Accounts Receivables,720142.6667,17%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Inventories,258404.1333,6%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Other Current Assets,88958.8,2%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Total Current Assets,1525008,36%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Fixed Assets,1800356.667,43%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Intangibles,465974.6667,11%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Other Non-Current Assets,444794,11%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Total Assets,4236133.333,100%,Assets,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Short Term Debt,33889.06667,1%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Accounts Payable,182153.7333,4%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Other Current Liabilities,792156.9333,19%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Total Current Liabilities,1054797.2,25%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Long Term Debt,1253895.467,30%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Other Non-Current Liabilities,288057.0667,7%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Net Worth,1635147.467,39%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
551114,Total Liabilities & Equity,4236133.333,100%,Liabilities & Equity,"Corporate, Subsidiary, and Regional Managing Offices"
561110,Cash,119714.3529,57%,Assets,Office Administrative Services
561110,Accounts Receivables,0,0%,Assets,Office Administrative Services
561110,Inventories,0,0%,Assets,Office Administrative Services
561110,Other Current Assets,21076.47059,10%,Assets,Office Administrative Services
561110,Total Current Assets,140790.8235,67%,Assets,Office Administrative Services
561110,Fixed Assets,18547.29412,9%,Assets,Office Administrative Services
561110,Intangibles,10327.47059,5%,Assets,Office Administrative Services
561110,Other Non-Current Assets,41309.88235,20%,Assets,Office Administrative Services
561110,Total Assets,210764.7059,100%,Assets,Office Administrative Services
561110,Short Term Debt,38148.41176,18%,Liabilities & Equity,Office Administrative Services
561110,Accounts Payable,1053.823529,1%,Liabilities & Equity,Office Administrative Services
561110,Other Current Liabilities,42574.47059,20%,Liabilities & Equity,Office Administrative Services
561110,Total Current Liabilities,90628.82353,43%,Liabilities & Equity,Office Administrative Services
561110,Long Term Debt,40466.82353,19%,Liabilities & Equity,Office Administrative Services
561110,Other Non-Current Liabilities,93368.76471,44%,Liabilities & Equity,Office Administrative Services
561110,Net Worth,-13699.70588,-7%,Liabilities & Equity,Office Administrative Services
561110,Total Liabilities & Equity,210764.7059,100%,Liabilities & Equity,Office Administrative Services
561210,Cash,277406.25,23%,Assets,Facilities Support Services
561210,Accounts Receivables,340285,28%,Assets,Facilities Support Services
561210,Inventories,0,0%,Assets,Facilities Support Services
561210,Other Current Assets,3698.75,0%,Assets,Facilities Support Services
561210,Total Current Assets,621390,50%,Assets,Facilities Support Services
561210,Fixed Assets,281105,23%,Assets,Facilities Support Services
561210,Intangibles,70276.25,6%,Assets,Facilities Support Services
561210,Other Non-Current Assets,261378.3333,21%,Assets,Facilities Support Services
561210,Total Assets,1232916.667,100%,Assets,Facilities Support Services
561210,Short Term Debt,239185.8333,19%,Liabilities & Equity,Facilities Support Services
561210,Accounts Payable,405629.5833,33%,Liabilities & Equity,Facilities Support Services
561210,Other Current Liabilities,215760.4167,18%,Liabilities & Equity,Facilities Support Services
561210,Total Current Liabilities,902495,73%,Liabilities & Equity,Facilities Support Services
561210,Long Term Debt,437685.4167,36%,Liabilities & Equity,Facilities Support Services
561210,Other Non-Current Liabilities,75207.91667,6%,Liabilities & Equity,Facilities Support Services
561210,Net Worth,-182471.6667,-15%,Liabilities & Equity,Facilities Support Services
561210,Total Liabilities & Equity,1232916.667,100%,Liabilities & Equity,Facilities Support Services
561311,Cash,106016.8,45%,Assets,Employment Placement Agencies
561311,Accounts Receivables,72663.2,31%,Assets,Employment Placement Agencies
561311,Inventories,0,0%,Assets,Employment Placement Agencies
561311,Other Current Assets,10244.32,4%,Assets,Employment Placement Agencies
561311,Total Current Assets,188686.08,79%,Assets,Employment Placement Agencies
561311,Fixed Assets,16200.32,7%,Assets,Employment Placement Agencies
561311,Intangibles,5717.76,2%,Assets,Employment Placement Agencies
561311,Other Non-Current Assets,27397.6,12%,Assets,Employment Placement Agencies
561311,Total Assets,238240,100%,Assets,Employment Placement Agencies
561311,Short Term Debt,66945.44,28%,Liabilities & Equity,Employment Placement Agencies
561311,Accounts Payable,6432.48,3%,Liabilities & Equity,Employment Placement Agencies
561311,Other Current Liabilities,117928.8,50%,Liabilities & Equity,Employment Placement Agencies
561311,Total Current Liabilities,192736.16,81%,Liabilities & Equity,Employment Placement Agencies
561311,Long Term Debt,22394.56,9%,Liabilities & Equity,Employment Placement Agencies
561311,Other Non-Current Liabilities,5479.52,2%,Liabilities & Equity,Employment Placement Agencies
561311,Net Worth,17629.76,7%,Liabilities & Equity,Employment Placement Agencies
561311,Total Liabilities & Equity,238240,100%,Liabilities & Equity,Employment Placement Agencies
561312,Cash,14915828.67,25%,Assets,Executive Search Services
561312,Accounts Receivables,21125683.87,35%,Assets,Executive Search Services
561312,Inventories,0,0%,Assets,Executive Search Services
561312,Other Current Assets,2069951.733,3%,Assets,Executive Search Services
561312,Total Current Assets,38050583.33,63%,Assets,Executive Search Services
561312,Fixed Assets,2496118.267,4%,Assets,Executive Search Services
561312,Intangibles,10288877.73,17%,Assets,Executive Search Services
561312,Other Non-Current Assets,9984473.067,16%,Assets,Executive Search Services
561312,Total Assets,60880933.33,100%,Assets,Executive Search Services
561312,Short Term Debt,4687831.867,8%,Liabilities & Equity,Executive Search Services
561312,Accounts Payable,1765547.067,3%,Liabilities & Equity,Executive Search Services
561312,Other Current Liabilities,9923592.133,16%,Liabilities & Equity,Executive Search Services
561312,Total Current Liabilities,17107542.27,28%,Liabilities & Equity,Executive Search Services
561312,Long Term Debt,5235760.267,9%,Liabilities & Equity,Executive Search Services
561312,Other Non-Current Liabilities,4748712.8,8%,Liabilities & Equity,Executive Search Services
561312,Net Worth,33545394.27,55%,Liabilities & Equity,Executive Search Services
561312,Total Liabilities & Equity,60880933.33,100%,Liabilities & Equity,Executive Search Services
561312,Cash,14915828.67,25%,Assets,Executive Search Services
561312,Accounts Receivables,21125683.87,35%,Assets,Executive Search Services
561312,Inventories,0,0%,Assets,Executive Search Services
561312,Other Current Assets,2069951.733,3%,Assets,Executive Search Services
561312,Total Current Assets,38050583.33,63%,Assets,Executive Search Services
561312,Fixed Assets,2496118.267,4%,Assets,Executive Search Services
561312,Intangibles,10288877.73,17%,Assets,Executive Search Services
561312,Other Non-Current Assets,9984473.067,16%,Assets,Executive Search Services
561312,Total Assets,60880933.33,100%,Assets,Executive Search Services
561312,Short Term Debt,4687831.867,8%,Liabilities & Equity,Executive Search Services
561312,Accounts Payable,1765547.067,3%,Liabilities & Equity,Executive Search Services
561312,Other Current Liabilities,9923592.133,16%,Liabilities & Equity,Executive Search Services
561312,Total Current Liabilities,17107542.27,28%,Liabilities & Equity,Executive Search Services
561312,Long Term Debt,5235760.267,9%,Liabilities & Equity,Executive Search Services
561312,Other Non-Current Liabilities,4748712.8,8%,Liabilities & Equity,Executive Search Services
561312,Net Worth,33545394.27,55%,Liabilities & Equity,Executive Search Services
561312,Total Liabilities & Equity,60880933.33,100%,Liabilities & Equity,Executive Search Services
561330,Cash,671828.7857,53%,Assets,Professional Employer Organizations
561330,Accounts Receivables,194843,15%,Assets,Professional Employer Organizations
561330,Inventories,0,0%,Assets,Professional Employer Organizations
561330,Other Current Assets,125256.2143,10%,Assets,Professional Employer Organizations
561330,Total Current Assets,991928,78%,Assets,Professional Employer Organizations
561330,Fixed Assets,15182.57143,1%,Assets,Professional Employer Organizations
561330,Intangibles,2530.428571,0%,Assets,Professional Employer Organizations
561330,Other Non-Current Assets,256838.5,20%,Assets,Professional Employer Organizations
561330,Total Assets,1265214.286,100%,Assets,Professional Employer Organizations
561330,Short Term Debt,7591.285714,1%,Liabilities & Equity,Professional Employer Organizations
561330,Accounts Payable,93625.85714,7%,Liabilities & Equity,Professional Employer Organizations
561330,Other Current Liabilities,403603.3571,32%,Liabilities & Equity,Professional Employer Organizations
561330,Total Current Liabilities,514942.2143,41%,Liabilities & Equity,Professional Employer Organizations
561330,Long Term Debt,82238.92857,7%,Liabilities & Equity,Professional Employer Organizations
561330,Other Non-Current Liabilities,0,0%,Liabilities & Equity,Professional Employer Organizations
561330,Net Worth,666767.9286,53%,Liabilities & Equity,Professional Employer Organizations
561330,Total Liabilities & Equity,1265214.286,100%,Liabilities & Equity,Professional Employer Organizations
561440,Cash,591681.4545,51%,Assets,Collection Agencies
561440,Accounts Receivables,121131.6364,10%,Assets,Collection Agencies
561440,Inventories,1164.727273,0%,Assets,Collection Agencies
561440,Other Current Assets,55906.90909,5%,Assets,Collection Agencies
561440,Total Current Assets,769884.7273,66%,Assets,Collection Agencies
561440,Fixed Assets,181697.4545,16%,Assets,Collection Agencies
561440,Intangibles,3494.181818,0%,Assets,Collection Agencies
