Code,Indicator,Year,Index,% Change
A5211,World price of crude oil,2008,99.56,37.6
A5211,World price of crude oil,2009,61.72,-38
A5211,World price of crude oil,2010,79.43,28.7
A5211,World price of crude oil,2011,95.06,19.7
A5211,World price of crude oil,2012,94.18,-0.9
A5211,World price of crude oil,2013,97.95,4
A5211,World price of crude oil,2014,93.12,-4.9
A5211,World price of crude oil,2015,48.81,-47.6
A5211,World price of crude oil,2016,43.24,-11.4
A5211,World price of crude oil,2017,50.91,17.7
A5211,World price of crude oil,2018,64.82,27.3
A5211,World price of crude oil,2019,56.94,-12.2
A5211,World price of crude oil,2020,39.36,-30.9
A5211,World price of crude oil,2021,67.96,72.7
A5211,World price of crude oil,2022,94.8,39.5
A5211,World price of crude oil,2023,77.6,-18.2
A5211,World price of crude oil,2024,78.08,0.6
A5211,World price of crude oil,2025,75.88,-2.8
A5211,World price of crude oil,2026,72.67,-4.2
A5211,World price of crude oil,2027,70.75,-2.7
A5211,World price of crude oil,2028,69.8,-1.3
A5211,World price of crude oil,2029,68.38,-2
A5211,World price of crude oil,2030,66.6,-2.6
A5231,World price of gold,1980,612.95,0
A5231,World price of gold,1981,460.02,-25
A5231,World price of gold,1982,375.91,-18.3
A5231,World price of gold,1983,424.51,12.9
A5231,World price of gold,1984,360.46,-15.1
A5231,World price of gold,1985,317.39,-12
A5231,World price of gold,1986,367.67,15.8
A5231,World price of gold,1987,446.79,21.5
A5231,World price of gold,1988,437.12,-2.2
A5231,World price of gold,1989,381.66,-12.7
A5231,World price of gold,1990,383.7,0.5
A5231,World price of gold,1991,362.26,-5.6
A5231,World price of gold,1992,343.72,-5.1
A5231,World price of gold,1993,359.81,4.7
A5231,World price of gold,1994,384.06,6.7
A5231,World price of gold,1995,384.16,0
A5231,World price of gold,1996,387.72,0.9
A5231,World price of gold,1997,331.14,-14.6
A5231,World price of gold,1998,294.22,-11.2
A5231,World price of gold,1999,279.05,-5.2
A5231,World price of gold,2000,279.28,0.1
A5231,World price of gold,2001,271.1,-2.9
A5231,World price of gold,2002,310.2,14.4
A5231,World price of gold,2003,363.68,17.2
A5231,World price of gold,2004,409.33,12.6
A5231,World price of gold,2005,444.91,8.7
A5231,World price of gold,2006,604.71,35.9
A5231,World price of gold,2007,696.85,15.2
A5231,World price of gold,2008,872.54,25.2
A5231,World price of gold,2009,972.14,11.4
A5231,World price of gold,2010,1225.46,26.1
A5231,World price of gold,2011,1569.58,28.1
A5231,World price of gold,2012,1668.5,6.3
A5231,World price of gold,2013,1410.8,-15.5
A5231,World price of gold,2014,1266.34,-10.2
A5231,World price of gold,2015,1160.59,-8.4
A5231,World price of gold,2016,1248.16,7.5
A5231,World price of gold,2017,1257.85,0.8
A5231,World price of gold,2018,1270.91,1
A5231,World price of gold,2019,1392.64,9.6
A5231,World price of gold,2020,1770.36,27.1
A5231,World price of gold,2021,1800.17,1.7
A5231,World price of gold,2022,1801.54,0.1
A5231,World price of gold,2023,1943.24,7.9
A5231,World price of gold,2024,2223.78,14.4
A5231,World price of gold,2025,2183.37,-1.8
A5231,World price of gold,2026,2165.39,-0.8
A5231,World price of gold,2027,2190.9,1.2
A5231,World price of gold,2028,2226.33,1.6
A5231,World price of gold,2029,2255.18,1.3
A5231,World price of gold,2030,2281.75,1.2
A5231,World price of gold,2031,2295.12,0.6
A5221,World price of iron ore,1980,28.09,0
A5221,World price of iron ore,1981,28.09,0
A5221,World price of iron ore,1982,32.5,15.7
A5221,World price of iron ore,1983,29,-10.8
A5221,World price of iron ore,1984,26.15,-9.8
A5221,World price of iron ore,1985,26.56,1.6
A5221,World price of iron ore,1986,26.26,-1.1
A5221,World price of iron ore,1987,25.3,-3.7
A5221,World price of iron ore,1988,24.3,-4
A5221,World price of iron ore,1989,27.83,14.5
A5221,World price of iron ore,1990,32.5,16.8
A5221,World price of iron ore,1991,34.76,7
A5221,World price of iron ore,1992,33.1,-4.8
A5221,World price of iron ore,1993,29.09,-12.1
A5221,World price of iron ore,1994,26.47,-9
A5221,World price of iron ore,1995,28.38,7.2
A5221,World price of iron ore,1996,30,5.7
A5221,World price of iron ore,1997,30.15,0.5
A5221,World price of iron ore,1998,31,2.8
A5221,World price of iron ore,1999,27.59,-11
A5221,World price of iron ore,2000,28.79,4.3
A5221,World price of iron ore,2001,30.03,4.3
A5221,World price of iron ore,2002,29.31,-2.4
A5221,World price of iron ore,2003,31.95,9
A5221,World price of iron ore,2004,37.9,18.6
A5221,World price of iron ore,2005,65,71.5
A5221,World price of iron ore,2006,69.33,6.7
A5221,World price of iron ore,2007,122.99,77.4
A5221,World price of iron ore,2008,155.99,26.8
A5221,World price of iron ore,2009,79.98,-48.7
A5221,World price of iron ore,2010,145.86,82.4
A5221,World price of iron ore,2011,167.75,15
A5221,World price of iron ore,2012,128.5,-23.4
A5221,World price of iron ore,2013,135.36,5.3
A5221,World price of iron ore,2014,96.95,-28.4
A5221,World price of iron ore,2015,55.85,-42.4
A5221,World price of iron ore,2016,58.42,4.6
A5221,World price of iron ore,2017,71.76,22.8
A5221,World price of iron ore,2018,69.75,-2.8
A5221,World price of iron ore,2019,93.85,34.5
A5221,World price of iron ore,2020,108.92,16.1
A5221,World price of iron ore,2021,161.71,48.5
A5221,World price of iron ore,2022,121.3,-25
A5221,World price of iron ore,2023,120.57,-0.6
A5221,World price of iron ore,2024,109.25,-9.4
A5221,World price of iron ore,2025,95.22,-12.9
A5221,World price of iron ore,2026,85.19,-10.5
A5221,World price of iron ore,2027,82.76,-2.9
A5221,World price of iron ore,2028,83.41,0.8
A5221,World price of iron ore,2029,82.87,-0.7
A5221,World price of iron ore,2030,82.12,-0.9
F313,Number of cable TV subscriptions,1980,18.1,0
F313,Number of cable TV subscriptions,1981,22.5,24.3
F313,Number of cable TV subscriptions,1982,27.2,20.9
F313,Number of cable TV subscriptions,1983,31.4,15.4
F313,Number of cable TV subscriptions,1984,34.2,8.9
F313,Number of cable TV subscriptions,1985,36.7,7.3
F313,Number of cable TV subscriptions,1986,39.7,8.2
F313,Number of cable TV subscriptions,1987,42.6,7.3
F313,Number of cable TV subscriptions,1988,45.7,7.3
F313,Number of cable TV subscriptions,1989,49.3,7.9
F313,Number of cable TV subscriptions,1990,51.7,4.9
F313,Number of cable TV subscriptions,1991,53.4,3.3
F313,Number of cable TV subscriptions,1992,55.2,3.4
F313,Number of cable TV subscriptions,1993,57.2,3.6
F313,Number of cable TV subscriptions,1994,59.5,4
F313,Number of cable TV subscriptions,1995,61.6,3.5
F313,Number of cable TV subscriptions,1996,63,2.3
F313,Number of cable TV subscriptions,1997,64.2,1.9
F313,Number of cable TV subscriptions,1998,66.5,3.6
F313,Number of cable TV subscriptions,1999,70.8,6.5
F313,Number of cable TV subscriptions,2000,75.1,6.1
F313,Number of cable TV subscriptions,2001,81.4,8.4
F313,Number of cable TV subscriptions,2002,85.4,4.9
F313,Number of cable TV subscriptions,2003,88.5,3.6
F313,Number of cable TV subscriptions,2004,90.8,2.6
F313,Number of cable TV subscriptions,2005,93.9,3.4
F313,Number of cable TV subscriptions,2006,98,4.4
F313,Number of cable TV subscriptions,2007,102,4.1
F313,Number of cable TV subscriptions,2008,104.1,2.1
F313,Number of cable TV subscriptions,2009,104.7,0.6
F313,Number of cable TV subscriptions,2010,105,0.3
F313,Number of cable TV subscriptions,2011,104.6,-0.4
F313,Number of cable TV subscriptions,2012,103.2,-1.3
F313,Number of cable TV subscriptions,2013,102.8,-0.4
F313,Number of cable TV subscriptions,2014,100.9,-1.9
F313,Number of cable TV subscriptions,2015,100.4,-0.5
F313,Number of cable TV subscriptions,2016,98.7,-1.7
F313,Number of cable TV subscriptions,2017,96.3,-2.4
F313,Number of cable TV subscriptions,2018,93.4,-3
F313,Number of cable TV subscriptions,2019,88.61,-5.1
F313,Number of cable TV subscriptions,2020,83.82,-5.4
F313,Number of cable TV subscriptions,2021,80,-4.6
F313,Number of cable TV subscriptions,2022,76,-5
F313,Number of cable TV subscriptions,2023,72.2,-5
F313,Number of cable TV subscriptions,2024,68.7,-4.9
F313,Number of cable TV subscriptions,2025,66.13,-3.7
F313,Number of cable TV subscriptions,2026,63.8,-3.5
F313,Number of cable TV subscriptions,2027,61.82,-3.1
F313,Number of cable TV subscriptions,2028,59.45,-3.8
F313,Number of cable TV subscriptions,2029,57.33,-3.6
F313,Number of cable TV subscriptions,2030,54.79,-4.4
F313,Number of cable TV subscriptions,2031,52.25,-4.6
I206,Average age of vehicle fleet,1995,8.4,0
I206,Average age of vehicle fleet,1996,8.5,1.2
I206,Average age of vehicle fleet,1997,8.6,1.2
I206,Average age of vehicle fleet,1998,8.8,2.3
I206,Average age of vehicle fleet,1999,8.8,0
I206,Average age of vehicle fleet,2000,8.9,1.1
I206,Average age of vehicle fleet,2001,8.9,0
I206,Average age of vehicle fleet,2002,9.6,7.9
I206,Average age of vehicle fleet,2003,9.7,1
I206,Average age of vehicle fleet,2004,9.8,1
I206,Average age of vehicle fleet,2005,9.8,0
I206,Average age of vehicle fleet,2006,9.9,1
I206,Average age of vehicle fleet,2007,10,1
I206,Average age of vehicle fleet,2008,10.1,1
I206,Average age of vehicle fleet,2009,10.3,2
I206,Average age of vehicle fleet,2010,10.6,2.9
I206,Average age of vehicle fleet,2011,10.9,2.8
I206,Average age of vehicle fleet,2012,11.2,2.8
I206,Average age of vehicle fleet,2013,11.4,1.8
I206,Average age of vehicle fleet,2014,11.4,0
I206,Average age of vehicle fleet,2015,11.5,0.9
I206,Average age of vehicle fleet,2016,11.6,0.9
I206,Average age of vehicle fleet,2017,11.7,0.9
I206,Average age of vehicle fleet,2018,11.7,0
I206,Average age of vehicle fleet,2019,11.8,0.9
I206,Average age of vehicle fleet,2020,11.9,0.8
I206,Average age of vehicle fleet,2021,12.1,1.7
I206,Average age of vehicle fleet,2022,12.2,0.8
I206,Average age of vehicle fleet,2023,12.57,3.1
I206,Average age of vehicle fleet,2024,12.66,0.7
I206,Average age of vehicle fleet,2025,12.95,2.3
I206,Average age of vehicle fleet,2026,13.38,3.3
I206,Average age of vehicle fleet,2027,13.83,3.4
I206,Average age of vehicle fleet,2028,14.29,3.3
I206,Average age of vehicle fleet,2029,14.74,3.2
I206,Average age of vehicle fleet,2030,15.23,3.3
I103,Average annual precipitation,1980,28.27,0
I103,Average annual precipitation,1981,29.96,6
I103,Average annual precipitation,1982,33.86,13
I103,Average annual precipitation,1983,34.76,2.7
I103,Average annual precipitation,1984,31.4,-9.7
I103,Average annual precipitation,1985,29.97,-4.6
I103,Average annual precipitation,1986,31.38,4.7
I103,Average annual precipitation,1987,29.01,-7.6
I103,Average annual precipitation,1988,25.9,-10.7
I103,Average annual precipitation,1989,29.05,12.2
I103,Average annual precipitation,1990,32.17,10.7
I103,Average annual precipitation,1991,32.44,0.8
I103,Average annual precipitation,1992,31.26,-3.6
I103,Average annual precipitation,1993,32.62,4.4
I103,Average annual precipitation,1994,30.62,-6.1
I103,Average annual precipitation,1995,32.69,6.8
I103,Average annual precipitation,1996,33.7,3.1
I103,Average annual precipitation,1997,31.86,-5.5
I103,Average annual precipitation,1998,33.89,6.4
I103,Average annual precipitation,1999,28.47,-16
I103,Average annual precipitation,2000,28.22,-0.9
I103,Average annual precipitation,2001,29.02,2.8
I103,Average annual precipitation,2002,29.05,0.1
I103,Average annual precipitation,2003,30.51,5
I103,Average annual precipitation,2004,33.25,9
I103,Average annual precipitation,2005,30.08,-9.5
I103,Average annual precipitation,2006,29.82,-0.9
I103,Average annual precipitation,2007,29.18,-2.2
I103,Average annual precipitation,2008,31.24,7.1
I103,Average annual precipitation,2009,32.3,3.4
I103,Average annual precipitation,2010,31.37,-2.9
I103,Average annual precipitation,2011,30.1,-4.1
I103,Average annual precipitation,2012,27.53,-8.5
I103,Average annual precipitation,2013,31.06,12.8
I103,Average annual precipitation,2014,30.85,-0.7
I103,Average annual precipitation,2015,34.59,12.1
I103,Average annual precipitation,2016,31.42,-9.2
I103,Average annual precipitation,2017,32.31,2.8
I103,Average annual precipitation,2018,34.65,7.2
I103,Average annual precipitation,2019,34.82,0.5
I103,Average annual precipitation,2020,30.38,-12.8
I103,Average annual precipitation,2021,30.42,0.1
I103,Average annual precipitation,2022,28.45,-6.5
I103,Average annual precipitation,2023,29.46,3.6
I103,Average annual precipitation,2024,30.89,4.9
I103,Average annual precipitation,2025,30.18,-2.3
I103,Average annual precipitation,2026,29.86,-1.1
I103,Average annual precipitation,2027,29.99,0.4
I103,Average annual precipitation,2028,30.12,0.4
I103,Average annual precipitation,2029,29.8,-1.1
I103,Average annual precipitation,2030,30.12,1.1
I501,Domestic corn production,1980,6639.4,0
I501,Domestic corn production,1981,8118.65,22.3
I501,Domestic corn production,1982,8235.1,1.4
I501,Domestic corn production,1983,4174.25,-49.3
I501,Domestic corn production,1984,7672.13,83.8
I501,Domestic corn production,1985,8875.45,15.7
I501,Domestic corn production,1986,8225.76,-7.3
I501,Domestic corn production,1987,7131.3,-13.3
I501,Domestic corn production,1988,4928.68,-30.9
I501,Domestic corn production,1989,7531.95,52.8
I501,Domestic corn production,1990,7934.03,5.3
I501,Domestic corn production,1991,7474.77,-5.8
I501,Domestic corn production,1992,9476.7,26.8
I501,Domestic corn production,1993,6337.73,-33.1
I501,Domestic corn production,1994,10050.52,58.6
I501,Domestic corn production,1995,7400.05,-26.4
I501,Domestic corn production,1996,9232.56,24.8
I501,Domestic corn production,1997,9206.83,-0.3
I501,Domestic corn production,1998,9758.69,6
I501,Domestic corn production,1999,9430.61,-3.4
I501,Domestic corn production,2000,9915.05,5.1
I501,Domestic corn production,2001,9502.58,-4.2
I501,Domestic corn production,2002,8966.79,-5.6
I501,Domestic corn production,2003,10087.29,12.5
I501,Domestic corn production,2004,11805.58,17
I501,Domestic corn production,2005,11112.19,-5.9
I501,Domestic corn production,2006,10531.12,-5.2
I501,Domestic corn production,2007,13037.88,23.8
I501,Domestic corn production,2008,12043.2,-7.6
I501,Domestic corn production,2009,13067.16,8.5
I501,Domestic corn production,2010,12425.33,-4.9
I501,Domestic corn production,2011,12313.96,-0.9
I501,Domestic corn production,2012,10755.11,-12.7
I501,Domestic corn production,2013,13830.7,28.6
I501,Domestic corn production,2014,14217.29,2.8
I501,Domestic corn production,2015,13601.96,-4.3
I501,Domestic corn production,2016,15148.04,11.4
I501,Domestic corn production,2017,14609.41,-3.6
I501,Domestic corn production,2018,14340.37,-1.9
I501,Domestic corn production,2019,13619.93,-5
I501,Domestic corn production,2020,14111.45,3.6
I501,Domestic corn production,2021,15073.82,6.8
I501,Domestic corn production,2022,13729.72,-8.9
I501,Domestic corn production,2023,15234.29,11
I501,Domestic corn production,2024,15210.01,-0.2
I501,Domestic corn production,2025,15007.75,-1.3
I501,Domestic corn production,2026,15174.62,1.1
I501,Domestic corn production,2027,15240.35,0.4
I501,Domestic corn production,2028,15407.22,1.1
I501,Domestic corn production,2029,15569.03,1.1
I501,Domestic corn production,2030,15634.76,0.4
I405,Electric power consumption,1980,2094.45,0
I405,Electric power consumption,1981,2147.1,2.5
I405,Electric power consumption,1982,2086.44,-2.8
I405,Electric power consumption,1983,2150.96,3.1
I405,Electric power consumption,1984,2285.8,6.3
I405,Electric power consumption,1985,2323.97,1.7
I405,Electric power consumption,1986,2368.75,1.9
I405,Electric power consumption,1987,2457.27,3.7
I405,Electric power consumption,1988,2578.06,4.9
I405,Electric power consumption,1989,2755.66,6.9
I405,Electric power consumption,1990,2837,3
I405,Electric power consumption,1991,2886,1.7
I405,Electric power consumption,1992,2897,0.4
I405,Electric power consumption,1993,3001,3.6
I405,Electric power consumption,1994,3081,2.7
I405,Electric power consumption,1995,3164,2.7
I405,Electric power consumption,1996,3254,2.8
I405,Electric power consumption,1997,3301.85,1.5
I405,Electric power consumption,1998,3425.1,3.7
I405,Electric power consumption,1999,3483.72,1.7
I405,Electric power consumption,2000,3592.36,3.1
I405,Electric power consumption,2001,3557.11,-1
I405,Electric power consumption,2002,3631.65,2.1
I405,Electric power consumption,2003,3662.03,0.8
I405,Electric power consumption,2004,3715.95,1.5
I405,Electric power consumption,2005,3810.98,2.6
I405,Electric power consumption,2006,3816.85,0.2
I405,Electric power consumption,2007,3890.23,1.9
I405,Electric power consumption,2008,3866.16,-0.6
I405,Electric power consumption,2009,3723.73,-3.7
I405,Electric power consumption,2010,3886.75,4.4
I405,Electric power consumption,2011,3882.6,-0.1
I405,Electric power consumption,2012,3832.31,-1.3
I405,Electric power consumption,2013,3868.33,0.9
I405,Electric power consumption,2014,3903.27,0.9
I405,Electric power consumption,2015,3900.16,-0.1
I405,Electric power consumption,2016,3902.3,0.1
I405,Electric power consumption,2017,3864.32,-1
I405,Electric power consumption,2018,4003.09,3.6
I405,Electric power consumption,2019,3954.42,-1.2
I405,Electric power consumption,2020,3856.38,-2.5
I405,Electric power consumption,2021,3944.79,2.3
I405,Electric power consumption,2022,4066.89,3.1
I405,Electric power consumption,2023,4000.22,-1.6
I405,Electric power consumption,2024,4106.27,2.7
I405,Electric power consumption,2025,4176.39,1.7
I405,Electric power consumption,2026,4216.47,1
I405,Electric power consumption,2027,4254.69,0.9
I405,Electric power consumption,2028,4297.24,1
I405,Electric power consumption,2029,4336.54,0.9
I405,Electric power consumption,2030,4369.95,0.8
I405,Electric power consumption,2031,4402.48,0.7
I403,"Import penetration into the manufacturing
sector",2002,26.01,0
I403,"Import penetration into the manufacturing
sector",2003,27.09,1.1
I403,"Import penetration into the manufacturing
sector",2004,28.96,1.9
I403,"Import penetration into the manufacturing
sector",2005,29.68,0.7
